FileName,Sentences,Label,text
Ses05F_script01_1_F028,Well I just don't see why it has to be Annie.,neu,WELL I JUST DON'T SEE WHY IT HAS TO BE ANNIE .
Ses05F_script01_1_F031,"You marry his girl, and you're pronouncing him dead. Now what's going to happen to your father, do you know? I don't.",sad,YOU MARRY HIS GIRL AND YOU'RE PRONOUNCING HIM DEAD  NOW WHAT'S GOING TO HAPPEN TO YOUR FATHER DO YOU KNOW I DON'T .
Ses05F_script01_1_F033,What the hell is this?,ang,WHAT THE HELL IS THIS .
Ses05F_script01_1_F034,Are you crazy?,ang,ARE YOU CRAZY .
Ses05F_script01_1_F038,"All right! But don't think like that, because I mean, what the hell did we do all this for, Chris? The whole business it's all for you! The whole shooting match is for you!",ang,ALL RIGHT BUT DON'T THINK LIKE THAT BECAUSE I MEAN WHAT THE HELL DID WE DO ALL THIS FOR CHRIS . THE WHOLE BUSINESS IT'S ALL FOR YOU THE WHOLE SHOOTING MATCH IS FOR YOU .
Ses05F_script01_1_M000,He saw it.,sad,HE SAW  IT .
Ses05F_script01_1_M001,He was out here when it broke.,sad,HE WAS OUT HERE WHEN IT BROKE .
Ses05F_script01_1_M002,"Around Four this morning, and there was a crack and I looked out. We're standing right there when I cracked.",sad,AROUND . FOUR THIS MORNING AND . THERE WAS A CRACK AND I LOOKED OUT WE'RE  STANDING RIGHT THERE WHEN I CRACKED .
Ses05F_script01_1_M003,I don't know. but When it cracked he ran back into the house and start to cry in the kitchen.,sad,I DON'T KNOW BUT  WHEN IT CRACKED HE  RAN BACK INTO THE HOUSE AND . START TO CRY IN THE KITCHEN .
Ses05F_script01_1_M004,No. I figured it was best to leave him alone.,sad,NO I  FIGURED IT WAS BEST TO LEAVE HIM ALONE .
Ses05F_script01_1_M005,I could hear him right through the floor of my room.,sad,I COULD HEAR HIM RIGHT THROUGH THE FLOOR OF MY ROOM .
Ses05F_script01_1_M006,"I guess, he is.",sad,I GUESS HE IS .
Ses05F_script01_1_M007,I don't know the meaning of it. But I know one thing mom did. We made a terrible mistake with dad.,sad,I DON'T KNOW THE MEANING OF IT  BUT I KNOW ONE THING MOM DID . WE MADE A TERRIBLE MISTAKE WITH DAD .
Ses05F_script01_1_M008,Being dishonest with him. It's the kind of thing that pays off and now it's paying off.,sad,BEING DISHONEST WITH HIM . IT'S THE KIND OF THING THAT PAYS OFF AND NOW IT'S PAYING OFF .
Ses05F_script01_1_M009,"You know that Larry's not coming back, and I know it. So why do we go on letting him think that we believe with him?",sad,YOU KNOW THAT LARRY'S NOT COMING BACK AND I KNOW IT . SO WHY DO WE GO ON LETTING HIM  THINK . THAT . WE BELIEVE WITH HIM .
Ses05F_script01_1_M013,"For God's sake, mom, three years. Nobody comes back after three years! It's insane!",ang,FOR GOD'S SAKE MOM . THREE YEARS NOBODY COMES BACK AFTER  THREE YEARS IT'S INSANE .
Ses05F_script01_1_M016,"You know why I asked Annie here, don't you?",sad,YOU KNOW WHY I ASKED ANNIE HERE DON'T YOU .
Ses05F_script01_1_M018,I'm going to ask her to marry me.,neu,I'M GOING TO ASK HER TO MARRY ME .
Ses05F_script01_1_M025,To hell with that!,ang,TO . HELL WITH THAT .
Ses05F_script01_1_M035,The business? The business? It doesn't inspire me?,ang,THE BUSINESS THE BUSINESS  IT  DOESN'T INSPIRE ME .
Ses05F_script01_2_F001,She's been in New York three and a half years. Why all of the sudden?,neu,SHE'S BEEN IN NEW YORK THREE AND A HALF YEARS WHY ALL OF THE SUDDEN .
Ses05F_script01_2_F006,She's not his girl. She knows she's not.,ang,SHE'S NOT HIS GIRL SHE KNOWS SHE'S NOT .
Ses05F_script01_2_F010,I want you to pretend like he's coming back!,ang,I WANT YOU TO PRETEND LIKE HE'S COMING BACK .
Ses05F_script01_2_F011,"Because if he's not coming back, then I'll kill myself.",ang,BECAUSE IF HE'S NOT COMING BACK THEN I'LL KILL MYSELF .
Ses05F_script01_2_F012,"Laugh. Laugh at me, but what happens the night that she goes to sleep in his bed, and his memorial breaks in pieces?",ang,LAUGH . LAUGH AT ME BUT WHAT HAPPENS . THE NIGHT THAT SHE GOES TO SLEEP IN HIS BED AND HIS MEMORIAL BREAKS IN PIECES .
Ses05F_script01_2_F014,"Only last week, another boy turned up in Detroit, been missing longer than Larry, you read it yourself.",ang,ONLY LAST WEEK . ANOTHER BOY TURNED UP IN DETROIT BEEN MISSING LONGER THAN LARRY YOU READ IT YOURSELF .
Ses05F_script01_2_F016,You've got to believe. You've got to--,sad,YOU'VE GOT TO BELIEVE YOU'VE GOT . TO .
Ses05F_script01_2_F017,I can't help it!,ang,I CAN'T HELP IT .
Ses05F_script01_2_M000,Why does that bother you?,neu,WHY DOES THAT BOTHER YOU .
Ses05F_script01_2_M001,Well maybe. Maybe she just wanted to see her again.,neu,WELL . MAYBE  MAYBE SHE JUST WANTED TO SEE HER AGAIN .
Ses05F_script01_2_M002,"What did you mean? He lived next door to the girl all of his life, why wouldn't he want to see her again? Don't look at me like that, he didn't tell me any more than he told you.",neu,WHAT DID YOU MEAN  HE LIVED NEXT DOOR TO THE GIRL ALL OF HIS LIFE WHY WOULDN'T HE WANT TO SEE HER AGAIN  DON'T LOOK AT ME LIKE THAT HE DIDN'T TELL ME ANY MORE THAN HE TOLD YOU .
Ses05F_script01_2_M016,What do you mean me above all? Look at you. You're shaking!,ang,WHAT DO YOU MEAN ME ABOVE ALL LOOK  AT YOU YOU'RE SHAKING .
Ses05F_script01_2_M017,"What have I got to hide? What the hell is the matter with you, Kate?",ang,WHAT HAVE I GOT TO HIDE  WHAT THE HELL IS THE MATTER WITH YOU KATE .
Ses05F_script01_3_F000,You're the only one I know who loves his parents.,hap,YOU'RE THE ONLY ONE I KNOW WHO LOVES HIS PARENTS .
Ses05F_script01_3_F001,"No, it's good.",hap,NO . IT'S GOOD .
Ses05F_script01_3_F002,It's so lovely here. The air is sweet.,hap,IT'S . SO LOVELY HERE  THE AIR IS SWEET .
Ses05F_script01_3_F003,No. But I'm not going to stay.,hap,NO BUT I'M NOT  GOING TO STAY .
Ses05F_script01_3_F006,Well sort of embarrassed soon as I came.,sad,WELL  SORT OF EMBARRASSED SOON AS I CAME .
Ses05F_script01_3_F008,"Well, from her point of view why else would I come?",neu,WELL FROM HER POINT OF VIEW WHY ELSE WOULD I COME .
Ses05F_script01_3_F009,I guess this is why I came.,hap,I GUESS THIS IS WHY I CAME .
Ses05F_script01_3_F015,I'll never forgive you. Why did you wait so long? All this time I've been wondering if I was a fool for thinking of you!,hap,I'LL NEVER FORGIVE YOU WHY DID YOU WAIT SO LONG  ALL THIS TIME I'VE BEEN WONDERING IF I WAS A FOOL FOR THINKING OF YOU .
Ses05F_script01_3_F016,"Not like that, you're not.",hap,NOT LIKE THAT  YOU'RE NOT .
Ses05F_script01_3_F017,"Like Larry's brother. Do it like you, Chris. Chris, what's the matter?",hap,LIKE LARRY'S BROTHER DO  IT LIKE YOU CHRIS CHRIS WHAT'S THE MATTER .
Ses05F_script01_3_F020,It wouldn't work like this.,sad,IT WOULDN'T WORK LIKE THIS .
Ses05F_script01_3_F021,yeah sure.,neu,YEAH SURE .
Ses05F_script01_3_F022,how many?,sad,HOW MANY .
Ses05F_script01_3_F023,Oh gee.,sad,OH GEE .
Ses05F_script01_3_F024,Do you still feel like that?,neu,DO YOU STILL FEEL LIKE THAT .
Ses05F_script01_3_F025,"Because you can't feel like that anymore Chris, you hear me? I mean everything that you have, you deserve. And that includes me. And your father? Your father put hundreds of planes in the air, you should be proud. A man should be paid for that.",sad,BECAUSE YOU CAN'T FEEL LIKE THAT ANYMORE CHRIS YOU HEAR ME I  MEAN . EVERYTHING THAT YOU HAVE . YOU DESERVE . AND THAT INCLUDES ME  AND YOUR FATHER  YOUR FATHER PUT HUNDREDS OF PLANES IN THE AIR  YOU SHOULD BE PROUD A MAN SHOULD BE PAID FOR THAT .
Ses05F_script01_3_F026,What would I do with a fortune?,hap,WHAT WOULD I DO WITH A  FORTUNE .
Ses05F_script01_3_M000,I know. It's going out of style isn't it?,hap,I KNOW . IT'S GOING OUT OF STYLE ISN'T IT .
Ses05F_script01_3_M004,What?,neu,WHAT .
Ses05F_script01_3_M005,Well the plan was to kind of sneak up on you over a period of a week or so. But uh- they take it for granted that we're all set.,hap,WELL . THE PLAN WAS . TO . KIND . OF  SNEAK UP ON YOU OVER A . PERIOD OF A WEEK OR SO BUT UH  THEY TAKE IT FOR GRANTED THAT WE'RE ALL SET .
Ses05F_script01_3_M006,How did you know?,neu,HOW DID YOU KNOW .
Ses05F_script01_3_M008,"Anne, I love you. I love you a great deal. I love you!",hap,ANNE . I LOVE YOU  I LOVE YOU A GREAT DEAL  I  LOVE YOU .
Ses05F_script01_3_M009,"I- I -I have no imagination, that's all I know what to say, I-I'm embarrassing you. I I didn't want to tell you here. I wanted it to be some place different, some place where we could be new to each other you know.",exc,I . I I . HAVE NO IMAGINATION THAT'S ALL I KNOW WHAT TO SAY I . I'M EMBARRASSING YOU  I  I DIDN'T WANT TO TELL YOU HERE I WANTED IT TO BE SOME PLACE DIFFERENT SOME PLACE  WHERE WE COULD BE . NEW TO EACH OTHER YOU KNOW .
Ses05F_script01_3_M010,"You feel it's wrong here, don't you- this yard, this chair? I want you to be ready for me Annie. I don't want to win you away from anything.",exc,YOU FEEL IT'S WRONG HERE DON'T YOU  THIS YARD . THIS CHAIR  I WANT YOU TO BE READY FOR ME ANNIE . I DON'T WANT TO  WIN YOU AWAY FROM ANYTHING .
Ses05F_script01_3_M016,Oh God- I kissed Annie! I can't believe I kissed Annie! How long I've wanted to do this.,exc,OH . GOD I KISSED ANNIE I CAN'T BELIEVE  I KISSED  ANNIE  HOW LONG I'VE WANTED TO DO THIS .
Ses05F_script01_3_M017,"Oh Annie, we're going to live now. I'm going to make you so happy.",exc,OH  ANNIE WE'RE GOING TO LIVE NOW I'M GOING . TO MAKE YOU SO HAPPY .
Ses05F_script01_3_M021,"Yeah, I suppose I have been. But it's going from me.",sad,YEAH I SUPPOSE I HAVE BEEN BUT  IT'S GOING FROM ME .
Ses05F_script01_3_M023,"It's- It's mixed up with so many other things, I-",sad,IT'S IT'S  MIXED UP WITH SO MANY OTHER THINGS I .
Ses05F_script01_3_M024,Remember when I was overseas? I was in command of the company.,sad,REMEMBER WHEN I WAS OVERSEAS I . WAS IN . COMMAND OF THE COMPANY .
Ses05F_script01_3_M025,Yeah. I lost them.,sad,YEAH I LOST THEM .
Ses05F_script01_3_M026,just about all.,sad,JUST ABOUT ALL .
Ses05F_script01_3_M027,Takes a little time to toss something like that off you know because they weren't just men-,sad,TAKES A LITTLE TIME TO TOSS SOMETHING LIKE THAT OFF YOU KNOW . BECAUSE  THEY WEREN'T JUST MEN .
Ses05F_script01_3_M028,"for instance, there's this one time. It had been raining for several days. And this kid came up to me and gave me his last pair of dry socks. you know, He just put them in my pocket.",sad,FOR INSTANCE  THERE'S THIS ONE TIME IT  HAD BEEN RAINING FOR SEVERAL DAYS AND . THIS KID CAME UP TO ME AND GAVE ME HIS LAST PAIR OF DRY SOCKS  YOU KNOW  HE JUST PUT THEM IN MY POCKET .
Ses05F_script01_3_M029,"I know that- that's not a big thing, but it's just the kind of guys I had. They didn't die. They- They killed themselves for each other.",sad,I KNOW THAT THAT'S NOT A BIG THING BUT  IT'S JUST THE KIND OF GUYS I HAD . THEY DIDN'T DIE . THEY  THEY KILLED THEMSELVES FOR EACH OTHER .
Ses05F_script01_3_M030,I mean that exactly that-a little more selfish and they would have still been here today.,sad,I MEAN THAT EXACTLY THAT  A LITTLE MORE SELFISH . AND THEY WOULD HAVE STILL BEEN HERE TODAY .
Ses05F_script01_3_M031,"And I got an ideal, watching them all go down. Everything was being destroyed see and-",sad,AND I GOT AN IDEAL . WATCHING THEM ALL GO DOWN  EVERYTHING WAS BEING DESTROYED SEE AND .
Ses05F_script01_3_M032,"but it seemed to me that something new was being created at the same time, a kind of responsibility, man for man. Do you understand me?",sad,BUT IT SEEMED TO ME THAT SOMETHING  NEW  WAS BEING CREATED AT THE SAME TIME  A KIND OF  RESPONSIBILITY . MAN FOR MAN DO YOU UNDERSTAND ME .
Ses05F_script01_3_M033,And to show that-to-to bring that back onto the earth again like a- like a monument. And everyone would have it standing behind them and- and it would make a difference for them.,sad,AND  TO SHOW THAT TO  TO  BRING THAT BACK ONTO THE EARTH AGAIN  LIKE A LIKE A MONUMENT AND . EVERYONE WOULD HAVE IT STANDING BEHIND THEM AND AND IT WOULD  MAKE A DIFFERENCE FOR THEM .
Ses05F_script01_3_M034,And then I went home and it was incredible. It had no meaning here.,sad,AND THEN I WENT HOME AND IT WAS  INCREDIBLE  IT HAD NO MEANING HERE .
Ses05F_script01_3_M035,"It was all like some kind of bus accident to them. I went back to work with my dad, in that whole rat race again.",sad,IT WAS ALL LIKE  SOME KIND OF . BUS ACCIDENT TO THEM . I WENT BACK TO WORK WITH MY DAD IN THAT WHOLE RAT RACE AGAIN .
Ses05F_script01_3_M036,And I felt what you said- ashamed somehow-because nobody had changed at all. It seemed to make suckers out of a whole lot of guys. and,sad,AND I FELT . WHAT YOU SAID . ASHAMED SOMEHOW . BECAUSE . NOBODY HAD CHANGED  AT ALL  IT SEEMED TO MAKE SUCKERS OUT OF A WHOLE LOT OF GUYS . AND .
Ses05F_script01_3_M037,"It felt wrong to be alive-to open that bank-book; to buy that new car; to look at that new refrigerator. I mean, you can take those things out of the war, but if you drive that car, you have to know that that comes from the love that a man has for a man. And you've got to be a little bit better than that!",sad,IT FELT WRONG TO BE ALIVE  TO  OPEN THAT BANK BOOK  TO BUY THAT NEW CAR TO LOOK AT THAT NEW REFRIGERATOR I MEAN . YOU CAN TAKE THOSE THINGS OUT OF THE WAR BUT . IF YOU DRIVE THAT CAR . YOU HAVE TO KNOW THAT THAT COMES FROM THE LOVE THAT A MAN HAS FOR A MAN . AND YOU'VE GOT TO BE A LITTLE BIT BETTER THAN THAT .
Ses05F_script01_3_M039,"I I want you now, Annie.",exc,I I WANT YOU NOW ANNIE .
Ses05F_script01_3_M040,"Oh Annie. Annie, I am going to make you a fortune!",hap,OH ANNIE  ANNIE I AM GOING TO MAKE YOU A FORTUNE .
Ses05F_script02_1_F000,Fine.,neu,FINE .
Ses05F_script02_1_F001,What flashlight?,neu,WHAT FLASHLIGHT .
Ses05F_script02_1_F005,yes.,neu,YES .
Ses05F_script02_1_F007,"It's after eleven, let's go home.",neu,IT'S AFTER ELEVEN LET'S GO HOME .
Ses05F_script02_1_F011,Not particularly.,neu,NOT PARTICULARLY .
Ses05F_script02_1_F012,I just don't.,neu,I JUST DON'T .
Ses05F_script02_1_F015,I am just not.,neu,I AM JUST NOT .
Ses05F_script02_1_F016,Yes.,neu,YES .
Ses05F_script02_1_M000,"What time is it? Isn't it supposed to start running around midnight? This is great, isn't it? Look at this great night we got here. Couldn't be better--",exc,WHAT TIME IS IT  ISN'T IT SUPPOSED TO START RUNNING AROUND MIDNIGHT . THIS IS GREAT ISN'T IT  LOOK AT THIS GREAT NIGHT WE GOT HERE  COULDN'T BE BETTER .
Ses05F_script02_1_M001,actually I was hoping to go a little bit further up the coast to get away from the lights and the people but I was afraid I will miss it. How are you doing?,exc,ACTUALLY I WAS HOPING TO GO A LITTLE BIT FURTHER UP THE COAST TO GET AWAY FROM THE LIGHTS AND THE PEOPLE BUT I WAS AFRAID I WILL MISS IT  HOW ARE YOU DOING .
Ses05F_script02_1_M002,"Is that--no, no no is that foam? I can't even tell, although if I- if I can't tell, it probably isn't it? Right It'll probably be unmistakable, but don't you think? How you doing?",exc,IS THAT  NO  NO NO . IS THAT FOAM . I CAN'T EVEN TELL . ALTHOUGH IF I . IF I CAN'T TELL IT PROBABLY ISN'T IT  RIGHT IT'LL PROBABLY BE UNMISTAKABLE BUT DON'T YOU  THINK  HOW YOU DOING .
Ses05F_script02_1_M003,"Oh no, you know what I did. I forgot my flashlight. How could I be so stupid? I can't believe I forgot my flashlight.",exc,OH NO . YOU KNOW  WHAT I DID  I  FORGOT MY FLASHLIGHT  HOW COULD I BE SO STUPID I CAN'T BELIEVE I FORGOT MY FLASHLIGHT .
Ses05F_script02_1_M009,"Are you cold? You want my jacket? We should have bought a blanket. Our blanket-. This is great, isn't it?",exc,ARE YOU COLD YOU . WANT MY JACKET  WE SHOULD HAVE BOUGHT A BLANKET  OUR . BLANKET . THIS IS GREAT ISN'T IT .
Ses05F_script02_1_M010,"I didn't even think to bring a six-pack. A six-pack would be just the thing right about now. I can't believe I forgot. And look at kid, I am surprise I make it out of the house about flies it.",exc,I DIDN'T EVEN THINK TO BRING A SIX PACK A SIX PACK WOULD BE JUST THE THING RIGHT ABOUT NOW I . CAN'T BELIEVE I FORGOT  AND  LOOK AT KID I AM SURPRISE I MAKE IT OUT OF THE HOUSE ABOUT . FLIES IT .
Ses05F_script02_1_M011,[LAUGHTER] I wonder if they can hear me talk or if they can feel the vibration in the sand when we are moving around,exc,{LG}  I . WONDER IF THEY CAN HEAR ME TALK OR IF THEY CAN  FEEL THE VIBRATION IN THE SAND WHEN WE ARE MOVING AROUND .
Ses05F_script02_1_M012,you want my jacket?,exc,YOU WANT MY JACKET .
Ses05F_script02_1_M014,Right.,exc,RIGHT .
Ses05F_script02_1_M018,"Honey, this is a natural phenomenon. I mean, It happens like once a year. It's a great opportunity.",exc,HONEY  THIS IS A NATURAL PHENOMENON I MEAN IT HAPPENS LIKE . ONCE A YEAR  IT'S A GREAT OPPORTUNITY .
Ses05F_script02_1_M019,"Think about people in Kansas, they have to get a- a plane reservation and a hotel reservation just to see this uh- but we are just forty minutes away. Too good to pass up.",exc,THINK ABOUT PEOPLE IN KANSAS THEY HAVE TO GET  A A PLANE RESERVATION AND A HOTEL RESERVATION JUST TO SEE THIS UH BUT WE ARE JUST FORTY MINUTES AWAY . TOO GOOD TO PASS UP .
Ses05F_script02_1_M020,"Yeah but that moment on the beach is the highlight of their little lives, all that flopping around is laying eggs or what you- mating or spawning or something like that.",exc,YEAH BUT  THAT MOMENT ON THE BEACH IS THE HIGHLIGHT OF THEIR LITTLE LIVES  ALL THAT FLOPPING AROUND IS . LAYING EGGS OR . WHAT . YOU MATING OR SPAWNING OR SOMETHING LIKE THAT .
Ses05F_script02_1_M021,This is a big night for these guys. Life's last orgy. Yeah,exc,THIS IS A BIG NIGHT FOR THESE GUYS LIFE'S LAST ORGY . YEAH .
Ses05F_script02_1_M023,"Okay, but they are fish that do something that no other fish do. Like the swallows returning to Capistrano, or the lemmings jumping off a cliff you know like that.",exc,OKAY BUT  THEY ARE FISH THAT DO SOMETHING THAT NO OTHER FISH DO LIKE . THE SWALLOWS RETURNING TO CAPISTRANO OR THE LEMMINGS JUMPING OFF A CLIFF YOU KNOW LIKE THAT .
Ses05F_script02_1_M024,There's There's mystery here and magic. A little bit of the unexplainable. I can't understand how you could not be interested.,exc,THERE'S THERE'S MYSTERY HERE AND MAGIC A . LITTLE BIT OF THE UNEXPLAINABLE . I CAN'T UNDERSTAND HOW YOU COULD NOT BE INTERESTED .
Ses05F_script02_1_M029,"Look there, what's that? Is it? Is that a--Ah, it's a seaweed isn't it?",exc,LOOK THERE WHAT'S THAT  IS IT . IS THAT A  AH IT'S A SEAWEED ISN'T IT .
Ses05F_script02_1_M030,"Oh, this is great. I wouldn't miss this for the world. I mean think about this. I know you are not interested but think about this for a second.",exc,OH THIS IS GREAT I WOULDN'T MISS THIS FOR THE WORLD . I MEAN . THINK ABOUT THIS I KNOW . YOU ARE NOT INTERESTED BUT THINK ABOUT THIS FOR A SECOND .
Ses05F_script02_1_M031,"Somewhere out there, is a giant mass of silver fish all swimming in this direction. They don't know why and we don't know why. They didn't get an invitation. And it wasn't a vote- it wasn't a decision. And nobody sent them a map or anything like that.",exc,SOMEWHERE OUT  THERE . IS A . GIANT MASS OF SILVER FISH . ALL SWIMMING IN THIS DIRECTION  THEY DON'T KNOW WHY AND WE DON'T KNOW WHY . THEY  DIDN'T GET AN INVITATION AND IT WASN'T A VOTE IT WASN'T A DECISION AND NOBODY SENT THEM A MAP OR . ANYTHING LIKE THAT .
Ses05F_script02_1_M032,It's just some little instinctual time-release firecracker that went off inside them and all this one they turn around and form a line as long as the California coast and just started swimming.,exc,IT'S JUST SOME LITTLE  INSTINCTUAL TIME RELEASE FIRECRACKER THAT WENT OFF INSIDE THEM AND ALL THIS ONE  THEY TURN AROUND AND FORM A LINE AS  LONG AS THE CALIFORNIA COAST AND JUST STARTED SWIMMING .
Ses05F_script02_1_M033,"They are swimming right now as if it's the only thing that matters. It's- It's single mindedness with no mind, urgency that's pure urge. It's- They don't know what drives them. They- They don't give any name or ask any question. They just turn as one and started to swim to the very point we are standing right now for a massive celebration of sex and death. God, it's giving me goose bumps all over my hairs on my arm. popping up.",exc,THEY ARE SWIMMING RIGHT NOW AS IF IT'S THE ONLY THING THAT MATTERS IT'S  IT'S . SINGLE MINDEDNESS WITH NO MIND URGENCY THAT'S PURE URGE  IT'S  THEY DON'T KNOW WHAT DRIVES THEM THEY . THEY DON'T GIVE ANY NAME OR ASK ANY QUESTION . THEY JUST TURN AS ONE AND STARTED TO SWIM TO THE VERY POINT WE ARE STANDING RIGHT NOW  FOR A MASSIVE CELEBRATION OF SEX AND  DEATH . GOD IT'S GIVING ME GOOSE BUMPS ALL OVER MY HAIRS ON . MY ARM  POPPING UP .
