,FileName,Sentences,Label,text,AugmentedText
5005,Ses05M_impro03_M010,"And I pop up out of the water -- and I had planned it already, you know? I pop up out of the water and I [BREATHING] and I like, grab her hand, you know. and that In my hand, I've got the ring.",hap,AND I POP UP OUT OF THE WATER AND I HAD PLANNED IT ALREADY YOU KNOW . I POP UP OUT OF THE WATER AND I {BR} . AND I LIKE . GRAB HER HAND . YOU KNOW  AND THAT . IN MY HAND . I'VE GOT THE RING .,"And I burst out of the water -- and I already planned it, you know? I burst out of the water and I [GROANING] and I like, grab her hand, you know."
5006,Ses05M_impro03_M011,"And she's like- she feels it you know and she doesn't know what it is. And she you know helps me get out and I won't let go of her hand. And she's like, what are you doing? I and said, You saved my life, now will you marry me?",hap,AND SHE'S LIKE . SHE FEELS IT  YOU KNOW AND SHE DOESN'T KNOW WHAT IT IS  AND SHE . YOU KNOW . HELPS ME GET OUT  AND I WON'T LET GO OF HER HAND AND SHE'S LIKE WHAT ARE YOU DOING . I . AND SAID  YOU SAVED MY LIFE . NOW WILL YOU MARRY ME .,"And she feels like you know it and she doesn't know what it is, and she knows she's helping me get out, and I'm not gonna let go of her hand, and she's like, what are"
5007,Ses05M_impro03_M012,Wasn't that great? I didn't want it to be too hokey.but- but- She liked it.She liked it.,hap,WASN'T THAT GREAT  I DIDN'T WANT IT TO BE TOO HOKEY BUT  BUT SHE LIKED IT . SHE LIKED IT .,Wasn't that great? I didn't want it to hokey.but--but--she liked it.She liked it.
5008,Ses05M_impro03_M013,"Yeah. And she said yes. And she cried, of course.",hap,YEAH . AND SHE SAID YES AND SHE CRIED OF COURSE .,"Yeah, and she said yes, and she was crying, of course."
5009,Ses05M_impro03_M014,"Yes. We did that in the beginning, exactly. So we had, so we just had, you know, good times the rest of the weekend, yeah.",hap,YES WE DID THAT IN THE BEGINNING EXACTLY SO WE HAD  SO WE JUST HAD YOU KNOW  GOOD TIMES THE REST OF THE WEEKEND YEAH .,"Yeah, that's exactly what we did at the beginning, so we just, you know, had good times for the rest of the weekend, yeah."
5010,Ses05M_impro03_M015,It was a lot of fun- It was a lot of fun. She's great. And I'm so happy.,hap,IT WAS A LOT OF  FUN . IT . WAS A LOT OF FUN SHE'S GREAT AND  I'M SO HAPPY .,"It was a lot of fun, she's great, and I'm so happy."
5011,Ses05M_impro03_M016,"We're going to do it back in the Midwest where her family all is. They're all out there. you know so, Um And so, just gonna have a small, small wedding. But, um- you know, of course, you're going to come, right?",hap,WE'RE GOING TO DO IT BACK . IN THE MIDWEST  WHERE HER FAMILY ALL IS THEY'RE ALL OUT THERE YOU KNOW SO . UM  AND SO JUST . GONNA HAVE A SMALL SMALL WEDDING  BUT  UM YOU KNOW OF COURSE YOU'RE GOING TO COME RIGHT .,"We're gonna do it in the Midwest, where her family is all, they're all out there, you know, and so, we're just gonna have a little, little wedding, but you know, you'"
5012,Ses05M_impro03_M018,"Um- And she wants you to be in it, too. She loves you so much. She thinks you're the sweetest. Of course, you are. You're You're my best friend so-",hap,UM AND SHE WANTS YOU TO BE IN IT TOO SHE LOVES YOU SO MUCH . SHE THINKS YOU'RE THE SWEETEST  OF COURSE YOU ARE . YOU'RE  YOU'RE MY BEST FRIEND SO .,She loves you so much that she thinks you're the loved one.
5013,Ses05M_impro03_M019,"oh, She's back at work. yeah.",neu,OH SHE'S BACK AT WORK  YEAH .,"Oh, she's back at work."
5014,Ses05M_impro03_M020,Of course. We'll go out to dinner later this week.,exc,OF COURSE WE'LL GO OUT TO DINNER LATER THIS WEEK .,We're going to dinner this week.
5015,Ses05M_impro03_M021,It will be perfect.,exc,IT WILL BE PERFECT .,It'll be perfect.
5016,Ses05M_impro03_M023,She's the one.,hap,SHE'S THE ONE .,She's the one.
5017,Ses05M_impro03_M024,Of course. I told them right away. We called them all right them.,hap,OF COURSE . I TOLD THEM RIGHT AWAY WE CALLED THEM ALL RIGHT THEM .,"I told them right away, we called them well."
5018,Ses05M_impro03_M025,"Oh, yeah. My mom's freaking out. Oh yeah, She's so happy. this is you know It's her dream come true. She always wanted her little boy -- she wants kids, you know.",hap,OH YEAH . MY MOM'S  FREAKING OUT  OH YEAH SHE'S SO HAPPY THIS IS YOU KNOW IT'S HER DREAM COME TRUE SHE ALWAYS WANTED HER LITTLE BOY SHE WANTS KIDS . YOU KNOW .,"Oh, yeah, my mother's freaking out. Oh, yeah, she's so happy."
5019,Ses05M_impro03_M026,She wants grandkids. So we'll be working on that right away.,hap,SHE WANTS GRANDKIDS  SO WE'LL BE WORKING ON THAT RIGHT AWAY .,"She wants grandchildren, so we'll work on it right away."
5020,Ses05M_impro03_M027,"Of course, we're gonna have kids, like three at least.",hap,OF COURSE WE'RE GONNA HAVE KIDS LIKE THREE AT LEAST .,"Of course we'll have children, at least three."
5021,Ses05M_impro03_M028,"She wants like eight- She wants like eight kids and I'm like, no, no, no, no, no. I am like what Let's do maybe three and we'll go with that.",hap,SHE WANTS LIKE EIGHT SHE WANTS LIKE EIGHT KIDS AND I'M LIKE NO NO NO NO NO I AM LIKE WHAT LET'S  DO . MAYBE THREE AND WE'LL . GO WITH THAT .,"She wants like eight, she wants like eight kids, and I'm like, no, no, no."
5022,Ses05M_impro03_M029,"Well, we're going to take a little bit of time, you know, we need to get acclimated and you know start our lives, make money, you know be comfortable.",exc,WELL WE'RE GOING TO TAKE A LITTLE BIT OF TIME YOU KNOW . WE NEED TO GET . ACCLIMATED AND YOU KNOW . START OUR LIVES MAKE MONEY  YOU KNOW BE COMFORTABLE .,"Well, we're gonna take a little time, you know, we have to adjust and you know that you're starting our lives, making money, you know you're comfortable."
5023,Ses05M_impro03_M030,"Oh, yeah, yeah, yeah, yeah I mean, actually we lived together awhile back when we -- Yeah, back in college for a little while. yeah.",hap,OH YEAH YEAH YEAH YEAH  I MEAN ACTUALLY WE LIVED TOGETHER AWHILE BACK WHEN WE YEAH BACK IN . COLLEGE FOR A LITTLE WHILE . YEAH .,"Oh, yeah, yeah, yeah, yeah, I mean, actually, we lived together for a while when we... yeah, we were in college for a while."
5024,Ses05M_impro03_M031,But that- so we are really used to each other. We took the time apart and now we're going to get back together. We're going to move in soon.,hap,BUT THAT  SO WE ARE REALLY USED TO EACH OTHER WE TOOK THE TIME APART AND NOW WE'RE GOING TO GET BACK TOGETHER WE'RE GOING TO MOVE IN SOON .,We took the time and now we're getting back together.
5025,Ses05M_impro03_M032,it's great. I'm a lucky man.,hap,IT'S GREAT I'M  A LUCKY MAN .,I'm a lucky man.
5026,Ses05M_impro03_M033,Thank you.,hap,THANK YOU .,Thank you.
5027,Ses05M_impro04_F001,Really? It's been that long?,neu,REALLY IT'S BEEN THAT LONG .,Was it that long ago?
5028,Ses05M_impro04_F002,Wow.,neu,WOW .,"Wow, what's going on?"
5029,Ses05M_impro04_F003,What have you been trying?,neu,WHAT HAVE YOU BEEN TRYING .,What did you try?
5030,Ses05M_impro04_F004,Right.,neu,RIGHT .,Yes.
5031,Ses05M_impro04_F005,"Well, I mean, right now I'm just doing a little bit of everything. And I don't- I don't think that I'm in like a profession, like career oriented place.",neu,WELL I MEAN RIGHT NOW I'M JUST DOING A LITTLE BIT OF EVERYTHING AND I DON'T I DON'T THINK THAT I'M . IN LIKE A  PROFESSION . LIKE CAREER  ORIENTED PLACE .,"I mean, right now I'm just doing a little bit of everything, and I don't think I'm in a job like a job-oriented place."
5032,Ses05M_impro04_F006,"No. I'm just working in restaurants and stuff. But, I'm also trying to audition and what not. So, it's --",neu,NO I'M JUST WORKING IN RESTAURANTS AND STUFF  BUT  I'M ALSO  TRYING TO AUDITION AND WHAT NOT  SO IT'S .,"No, I only work in restaurants and stuff, but I try to audition and what not."
5033,Ses05M_impro04_F007,Really?,neu,REALLY .,Really?
5034,Ses05M_impro04_F008,"L.A. is really hard. I mean, have you tried like just going into a bar a couple of times to make friends with people who work there? and",neu,L A IS REALLY HARD  I MEAN . HAVE YOU TRIED LIKE JUST GOING INTO A BAR A COUPLE OF TIMES TO MAKE FRIENDS WITH PEOPLE WHO WORK THERE AND .,"L.A. is really hard. I mean, have you tried just to go to a bar a few times to friends with people who work there? and"
5035,Ses05M_impro04_F009,"I was just going to say that's your issue. Maybe you are going in too much. No, I mean, just",neu,I WAS JUST GOING TO SAY THAT'S YOUR ISSUE MAYBE YOU ARE GOING IN TOO MUCH NO I MEAN JUST .,"I was just about to say that this is your problem, maybe you're going in too much."
5036,Ses05M_impro04_F010,are you going into the bars every night?,neu,ARE YOU GOING INTO THE BARS EVERY . NIGHT .,Are you going to the bars every night?
5037,Ses05M_impro04_F011,"Well, I don't really know. I don't I don't know you in like a job situation, so.",neu,WELL I DON'T REALLY KNOW I DON'T  I DON'T KNOW YOU IN LIKE A JOB SITUATION . SO .,I don't know you in a job situation.
5038,Ses05M_impro04_F012,"Wow. I don't -- I mean, do you- do you have an attitude problem when you're on the job?",neu,WOW I DON'T I MEAN DO YOU DO YOU HAVE AN ATTITUDE PROBLEM WHEN YOU'RE ON THE JOB .,"Wow, I... I mean, do you have an attitude problem when you're at work?"
5039,Ses05M_impro04_F013,Maybe [garbage].,neu,MAYBE {NS} .,Maybe.
5040,Ses05M_impro04_F014,"Right. Maybe you have, like, you know a little bit of an abrasive vibe or something.",neu,RIGHT . MAYBE YOU HAVE LIKE . YOU KNOW A LITTLE BIT OF  AN ABRASIVE VIBE OR SOMETHING .,Maybe you've got a little bit of an abrasive vibe or something.
5041,Ses05M_impro04_F015,I don't know. I'm I'm just trying --,neu,I DON'T KNOW I'M I'M JUST TRYING .,"I don't know, I'm just trying to..."
5042,Ses05M_impro04_F016,Are you getting defensive?,neu,ARE YOU GETTING DEFENSIVE .,Are you getting defensive?
5043,Ses05M_impro04_F017,Yeah. That might be something you want to look at. I mean --,neu,YEAH THAT MIGHT BE SOMETHING YOU WANT TO LOOK AT I MEAN .,"Yeah, that's maybe something you want to look at."
5044,Ses05M_impro04_F018,Okay.,neu,OKAY .,It's all right.
5045,Ses05M_impro04_F019,I understand.,neu,I UNDERSTAND .,I see.
5046,Ses05M_impro04_F020,"Yeah, it's stressful. I recognize that.",neu,YEAH IT'S STRESSFUL I RECOGNIZE  THAT .,"Yeah, that's stressful."
5047,Ses05M_impro04_F021,ah.,neu,AH .,That's right.
5048,Ses05M_impro04_F022,"Not- Not selling pot, right?",neu,NOT  NOT SELLING POT . RIGHT .,"I'm not selling pot, am I?"
5049,Ses05M_impro04_F023,Okay so.,neu,OKAY SO .,"Okay, that's good."
5050,Ses05M_impro04_F024,Fair enough.,neu,FAIR ENOUGH .,That's right.
5051,Ses05M_impro04_F026,"Sorry. So, let's see. What else? What's available? What? Um. Hmm.",neu,SORRY  SO . LET'S SEE WHAT ELSE . WHAT'S AVAILABLE  WHAT UM . HMM .,What else is there?
5052,Ses05M_impro04_F027,"Well, not off the top of head. It will just take you know take a minute. But do you have any, like, special skills?",neu,WELL NOT OFF THE TOP OF HEAD IT WILL JUST TAKE  YOU KNOW TAKE A MINUTE BUT DO YOU HAVE ANY LIKE SPECIAL SKILLS .,But do you have any special skills?
5053,Ses05M_impro04_F028,"Well, maybe we can find you something with juggling.",neu,WELL  MAYBE WE CAN FIND YOU SOMETHING WITH JUGGLING .,Maybe we can find something with juggling.
5054,Ses05M_impro04_F029,Have you checked out Craig's List and stuff?,neu,HAVE YOU CHECKED OUT CRAIG'S LIST AND STUFF .,Did you check Craig's list and stuff?
5055,Ses05M_impro04_F030,"What if you do kids parties? oh, come on.",neu,WHAT IF YOU DO KIDS PARTIES OH COME  ON .,What if you do kids' parties?
5056,Ses05M_impro04_F031,Okay. All right.,neu,OKAY . ALL RIGHT .,All right.
5057,Ses05M_impro04_F032,"Okay. Well, fine. we won't- I won't argue with you about that.",neu,OKAY . WELL  FINE WE WON'T I WON'T ARGUE WITH . YOU ABOUT THAT .,"Okay, okay, we're not gonna... I'm not gonna argue with you about it."
5058,Ses05M_impro04_F034,"That's rough. I'm really sorry, Ryan.",neu,THAT'S ROUGH I'M REALLY SORRY RYAN .,"I'm really sorry, Ryan."
5059,Ses05M_impro04_F035,"Well, um, is that kinda like the side of you that you let people see when you go into these job interviews?",neu,WELL UM . IS THAT  KINDA LIKE THE SIDE OF YOU THAT YOU LET PEOPLE SEE WHEN YOU GO INTO THESE JOB INTERVIEWS .,"Well, um, is that kind of like the side of you that you let people see when you go into those job interviews?"
5060,Ses05M_impro04_F036,"Okay. Well, that's good. Yeah, I mean, you're you're- when you're happy you're a pretty personable guy. And I don't --I don't",neu,OKAY . WELL THAT'S GOOD  YEAH I MEAN YOU'RE YOU'RE . WHEN YOU'RE HAPPY YOU'RE A  PRETTY PERSONABLE GUY AND . I DON'T  I DON'T .,"Yeah, I mean, you're when you're happy you're a pretty lovable guy."
5061,Ses05M_impro04_F037,I can't see where the issue would be. so,neu,I CAN'T SEE WHERE THE ISSUE WOULD BE . SO .,I can't see where the problem would be.
5062,Ses05M_impro04_M008,"You plan on being there forever? I mean, Like, what do you --",neu,YOU PLAN ON BEING THERE FOREVER I MEAN LIKE . WHAT DO YOU .,You're planning on being there forever?
5063,Ses05M_impro04_M009,yeah.,neu,YEAH .,Yes.
5064,Ses05M_impro04_M010,right.,neu,RIGHT .,Yes.
5065,Ses05M_impro04_M019,An abrasive vibe?,ang,AN ABRASIVE VIBE .,An abrasive atmosphere?
5066,Ses05M_impro04_M020,"Let me know that's -- that's fine. You think I have an abrasive vibe, whatever. You're entitled to your opinion, of course. Maybe that's why I don't have a job.",ang,LET ME KNOW THAT'S THAT'S FINE YOU THINK I HAVE AN ABRASIVE VIBE . WHATEVER YOU'RE . ENTITLED TO YOUR OPINION OF COURSE  MAYBE THAT'S WHY I DON'T HAVE A JOB .,"Let me know that -- that's okay. You think I have an abrasive atmosphere, whatever. You're entitled to your opinion, of course. Maybe that's why I don't have a job."
5067,Ses05M_impro04_M040,"Yeah, well thanks for your help.",ang,YEAH WELL THANKS FOR YOUR HELP .,"Yeah, thanks for your help."
5068,Ses05M_impro04_M041,I'll need it.,sad,I'LL NEED IT .,I need her.
5069,Ses05M_impro05_F000,Hmm. Hmm.,neu,HMM HMM .,That's right.
5070,Ses05M_impro05_F001,How long ago was that?,neu,HOW LONG AGO WAS THAT .,How long ago?
5071,Ses05M_impro05_F002,Uh-Hmm.,neu,UH  HMM .,Uh-hmm.
5072,Ses05M_impro05_F003,"Um, okay. Well, you can fly- file a claim. Where were you coming from?",neu,UM OKAY WELL YOU CAN FLY FILE A CLAIM . WHERE WERE YOU COMING FROM .,You can submit a proposal. Where did you come from?
5073,Ses05M_impro05_F004,"So, within the country, though? umm",neu,SO WITHIN THE COUNTRY THOUGH . UMM .,"So, inside the country, but?"
5074,Ses05M_impro05_F005,"Yeah, well the chances of it being lost forever, you know, are slight because -- -- you were in the --",neu,YEAH WELL THE CHANCES OF IT BEING LOST FOREVER YOU KNOW ARE  SLIGHT BECAUSE  YOU WERE IN THE .,"Yeah, the chances of it getting lost forever, you know, are low because -- you were in the --"
5075,Ses05M_impro05_F006,"Well, I mean, you know that happens pretty often that sometimes baggage -- -- gets lost.",neu,WELL I MEAN YOU KNOW THAT HAPPENS PRETTY OFTEN THAT . SOMETIMES BAGGAGE GETS LOST .,"Well, I mean, you know that happens quite a lot, that sometimes luggage -- - gets lost."
5076,Ses05M_impro05_F007,yeah.,neu,YEAH .,Yes.
5077,Ses05M_impro05_F008,Okay.,neu,OKAY .,"Okay, I don't know."
5078,Ses05M_impro05_F009,Did you have insurance on your flight?,neu,DID YOU HAVE INSURANCE . ON YOUR  FLIGHT .,Did you have insurance for your flight?
5079,Ses05M_impro05_F010,"No, you have to buy it now. It's like thirty dollar extra.",neu,NO YOU HAVE TO BUY IT NOW . IT'S LIKE THIRTY DOLLAR EXTRA .,"No, you have to buy it now, it's like $30 extra."
5080,Ses05M_impro05_F011,"well, it's something that worth",neu,WELL  IT'S  SOMETHING THAT WORTH .,"Well, it's something it's worth"
5081,Ses05M_impro05_F012,"yeah, I don't know.",neu,YEAH . I DON'T KNOW .,"Yeah, I don't know."
5082,Ses05M_impro05_F013,Chances are it's probably just you know -- taking time being um- unloaded from the airplane.,neu,CHANCES ARE IT'S PROBABLY JUST YOU KNOW . TAKING TIME BEING  UM UNLOADED FROM THE AIRPLANE .,It's probably just that you're taking your time to get discharged from the plane.
5083,Ses05M_impro05_F014,"Um, well, there's not much I can do. I can, you can file this report and we'll call you when it comes in.",neu,UM WELL THERE'S NOT MUCH I CAN DO I CAN YOU CAN FILE THIS REPORT AND WE'LL CALL YOU WHEN IT COMES IN .,"I can't do much, you can file this report and we'll call you when it arrives."
5084,Ses05M_impro05_F015,wow.,neu,WOW .,Wow.
5085,Ses05M_impro05_F016,"Wow. Well, that's really important, obviously. But, um --",neu,WOW WELL THAT'S . REALLY IMPORTANT OBVIOUSLY . BUT UM .,"Wow, that's very important, of course, but..."
5086,Ses05M_impro05_F017,"Uh- Actually, I don't know that that's legal. Um- it is the issue",neu,UH . ACTUALLY I DON'T KNOW THAT THAT'S LEGAL . UM IT IS THE ISSUE .,"Um... Actually, I don't know that's legal."
5087,Ses05M_impro05_F018,"Yeah I mean, Your bag might have been confiscated because it's --",neu,YEAH I MEAN YOUR BAG MIGHT HAVE BEEN CONFISCATED BECAUSE IT'S .,"Yeah, I mean, your bag might have been confiscated because it..."
